Species;Biozone
Diallagites testatus;Cabrieroceras crispiforme
Diallagites testatus;Cabrieroceras crispiforme
Diallagites testatus;Cabrieroceras crispiforme
Diallagites testatus;Cabrieroceras crispiforme
Diallagites testatus;Cabrieroceras crispiforme
Diallagites testatus;Cabrieroceras crispiforme
Diallagites testatus;Cabrieroceras crispiforme
Diallagites testatus;Cabrieroceras crispiforme
Diallagites testatus;Cabrieroceras crispiforme
Diallagites testatus;Cabrieroceras crispiforme
Diallagites testatus;Cabrieroceras crispiforme
Fidelites verna;Cabrieroceras crispiforme
Fidelites verna;Cabrieroceras crispiforme
Sobolewia inflata;Cabrieroceras crispiforme
Fidelites fidelis;Cabrieroceras crispiforme
Fidelites fidelis;Cabrieroceras crispiforme
Fidelites bicanaliculatus;Cabrieroceras crispiforme
Fidelites bicanaliculatus;Cabrieroceras crispiforme
Fidelites occultus;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Subanarcestes sphaeroides;Cabrieroceras crispiforme
Cabrieroceras plebeiforme;Subanarcestes macrocephalus
Cabrieroceras plebeiforme;Subanarcestes macrocephalus
Cabrieroceras plebeiforme;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Werneroceras ruppachense;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Subanarcestes macrocephalus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Clarkeoceras oufranense;Subanarcestes macrocephalus
Clarkeoceras oufranense;Subanarcestes macrocephalus
Clarkeoceras oufranense;Subanarcestes macrocephalus
Clarkeoceras oufranense;Subanarcestes macrocephalus
Clarkeoceras oufranense;Subanarcestes macrocephalus
Clarkeoceras oufranense;Subanarcestes macrocephalus
Clarkeoceras oufranense;Subanarcestes macrocephalus
Sobolewia chouberti;Subanarcestes macrocephalus
Sobolewia chouberti;Subanarcestes macrocephalus
Sobolewia chouberti;Subanarcestes macrocephalus
Sobolewia chouberti;Subanarcestes macrocephalus
Sobolewia chouberti;Subanarcestes macrocephalus
Sobolewia chouberti;Subanarcestes macrocephalus
Sobolewia chouberti;Subanarcestes macrocephalus
Sobolewia chouberti;Subanarcestes macrocephalus
Parafidelites atrousensis;Subanarcestes macrocephalus
Parafidelites atrousensis;Subanarcestes macrocephalus
Parafidelites atrousensis;Subanarcestes macrocephalus
Parafidelites atrousensis;Subanarcestes macrocephalus
Parafidelites atrousensis;Subanarcestes macrocephalus
Parafidelites atrousensis;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites jugleri;Subanarcestes macrocephalus
Pinacites eminens;Subanarcestes macrocephalus
Crispoceras tureki;Subanarcestes macrocephalus
Crispoceras tureki;Subanarcestes macrocephalus
Crispoceras tureki;Subanarcestes macrocephalus
Crispoceras tureki;Subanarcestes macrocephalus
Crispoceras tureki;Subanarcestes macrocephalus
Crispoceras tureki;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Wendtia ougarta;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes marhoumensis;Subanarcestes macrocephalus
Subanarcestes coronatus;Subanarcestes macrocephalus
Subanarcestes coronatus;Subanarcestes macrocephalus
Subanarcestes coronatus;Subanarcestes macrocephalus
Subanarcestes coronatus;Subanarcestes macrocephalus
Subanarcestes coronatus;Subanarcestes macrocephalus
Subanarcestes coronatus;Subanarcestes macrocephalus
Sobolewia nuciformis;Subanarcestes macrocephalus
Diallagites testatus;Subanarcestes macrocephalus
Diallagites testatus;Subanarcestes macrocephalus
Diallagites testatus;Subanarcestes macrocephalus
Diallagites testatus;Subanarcestes macrocephalus
Diallagites testatus;Subanarcestes macrocephalus
Diallagites testatus;Subanarcestes macrocephalus
Diallagites testatus;Subanarcestes macrocephalus
Diallagites testatus;Subanarcestes macrocephalus
Diallagites testatus;Subanarcestes macrocephalus
Diallagites testatus;Subanarcestes macrocephalus
Diallagites testatus;Subanarcestes macrocephalus
Diallagites testatus;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Subanarcestes sphaeroides;Subanarcestes macrocephalus
Fidelites verna;Subanarcestes macrocephalus
Fidelites verna;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Fidelites bicanaliculatus;Subanarcestes macrocephalus
Sobolewia inflata;Subanarcestes macrocephalus
Fidelites fidelis;Subanarcestes macrocephalus
Fidelites fidelis;Subanarcestes macrocephalus
Fidelites occultus;Subanarcestes macrocephalus
Foordite sp;Subanarcestes macrocephalus
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Wendtia ougarta;Pinacites jugleri
Werneroceras ruppachense;Pinacites jugleri
Pinacites jugleri;Pinacites jugleri
Pinacites jugleri;Pinacites jugleri
Pinacites jugleri;Pinacites jugleri
Pinacites jugleri;Pinacites jugleri
Pinacites jugleri;Pinacites jugleri
Pinacites jugleri;Pinacites jugleri
Pinacites jugleri;Pinacites jugleri
Pinacites jugleri;Pinacites jugleri
Parafidelites atrousensis;Pinacites jugleri
Parafidelites atrousensis;Pinacites jugleri
Parafidelites atrousensis;Pinacites jugleri
Parafidelites atrousensis;Pinacites jugleri
Parafidelites atrousensis;Pinacites jugleri
Parafidelites atrousensis;Pinacites jugleri
Fidelites bicanaliculatus;Pinacites jugleri
Fidelites bicanaliculatus;Pinacites jugleri
